academic_year,semester,school,jae_course_code,course_name,gender,intake
2019,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC SYSTEMS,MALE,62
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL SCIENCES (SOCIAL WORK),FEMALE,39
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL SCIENCES (SOCIAL WORK),MALE,11
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,FEMALE,22
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,MALE,2
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,FEMALE,656
2019,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,MALE,159
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,FEMALE,41
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,MALE,55
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,FEMALE,37
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,MALE,114
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,FEMALE,17
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,MALE,21
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,FEMALE,14
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,MALE,45
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,FEMALE,12
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,MALE,53
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,FEMALE,19
2019,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,MALE,79
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C57,DIPLOMA IN DIGITAL VISUAL EFFECTS,FEMALE,17
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C57,DIPLOMA IN DIGITAL VISUAL EFFECTS,MALE,23
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,FEMALE,35
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,MALE,23
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,FEMALE,39
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,MALE,34
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C61,DIPLOMA IN ANIMATION,FEMALE,63
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C61,DIPLOMA IN ANIMATION,MALE,22
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS & BROADCAST DESIGN,FEMALE,28
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS & BROADCAST DESIGN,MALE,20
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,FEMALE,14
2019,S1,SCHOOL OF INTERACTIVE AND DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,MALE,70
2020,S1,SCHOOL OF APPLIED SCIENCE,C45,DIPLOMA IN MEDICINAL CHEMISTRY,FEMALE,23
2020,S1,SCHOOL OF APPLIED SCIENCE,C45,DIPLOMA IN MEDICINAL CHEMISTRY,MALE,25
2020,S1,SCHOOL OF APPLIED SCIENCE,C49,DIPLOMA IN BIOLOGICS & PROCESS TECHNOLOGY,FEMALE,29
2020,S1,SCHOOL OF APPLIED SCIENCE,C49,DIPLOMA IN BIOLOGICS & PROCESS TECHNOLOGY,MALE,17
2020,S1,SCHOOL OF APPLIED SCIENCE,C65,DIPLOMA IN PHARMACEUTICAL SCIENCE,FEMALE,58
2020,S1,SCHOOL OF APPLIED SCIENCE,C65,DIPLOMA IN PHARMACEUTICAL SCIENCE,MALE,26
2020,S1,SCHOOL OF APPLIED SCIENCE,C69,DIPLOMA IN FOOD SCIENCE & NUTRITION,FEMALE,49
2020,S1,SCHOOL OF APPLIED SCIENCE,C69,DIPLOMA IN FOOD SCIENCE & NUTRITION,MALE,12
2020,S1,SCHOOL OF APPLIED SCIENCE,C73,DIPLOMA IN CHEMICAL & PHARMACEUTICAL TECHNOLOGY,FEMALE,50
2020,S1,SCHOOL OF APPLIED SCIENCE,C73,DIPLOMA IN CHEMICAL & PHARMACEUTICAL TECHNOLOGY,MALE,77
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C34,COMMON BUSINESS PROGRAMME,FEMALE,143
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C34,COMMON BUSINESS PROGRAMME,MALE,97
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C46,DIPLOMA IN FOOD & BEVERAGE BUSINESS,FEMALE,41
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C46,DIPLOMA IN FOOD & BEVERAGE BUSINESS,MALE,24
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C67,DIPLOMA IN HOSPITALITY & TOURISM MANAGEMENT,FEMALE,44
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C67,DIPLOMA IN HOSPITALITY & TOURISM MANAGEMENT,MALE,13
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C81,DIPLOMA IN SPORT & WELLNESS MANAGEMENT,FEMALE,16
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C81,DIPLOMA IN SPORT & WELLNESS MANAGEMENT,MALE,30
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C93,DIPLOMA IN MASS MEDIA MANAGEMENT,FEMALE,44
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C93,DIPLOMA IN MASS MEDIA MANAGEMENT,MALE,11
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C94,DIPLOMA IN BUSINESS MANAGEMENT,FEMALE,192
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C94,DIPLOMA IN BUSINESS MANAGEMENT,MALE,96
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C96,DIPLOMA IN BANKING AND FINANCE,FEMALE,31
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C96,DIPLOMA IN BANKING AND FINANCE,MALE,35
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C98,DIPLOMA IN ACCOUNTANCY & FINANCE,FEMALE,40
2020,S1,SCHOOL OF BUSINESS MANAGEMENT,C98,DIPLOMA IN ACCOUNTANCY & FINANCE,MALE,29
2020,S1,SCHOOL OF DESIGN,C38,DIPLOMA IN ARCHITECTURE,FEMALE,23
2020,S1,SCHOOL OF DESIGN,C38,DIPLOMA IN ARCHITECTURE,MALE,32
2020,S1,SCHOOL OF DESIGN,C63,DIPLOMA IN VISUAL COMMUNICATION,FEMALE,55
2020,S1,SCHOOL OF DESIGN,C63,DIPLOMA IN VISUAL COMMUNICATION,MALE,16
2020,S1,SCHOOL OF DESIGN,C64,DIPLOMA IN SPATIAL DESIGN,FEMALE,46
2020,S1,SCHOOL OF DESIGN,C64,DIPLOMA IN SPATIAL DESIGN,MALE,17
2020,S1,SCHOOL OF DESIGN,C83,DIPLOMA IN INDUSTRIAL DESIGN,FEMALE,26
2020,S1,SCHOOL OF DESIGN,C83,DIPLOMA IN INDUSTRIAL DESIGN,MALE,25
2020,S1,SCHOOL OF ENGINEERING,C41,DIPLOMA IN ENGINEERING WITH BUSINESS,FEMALE,16
2020,S1,SCHOOL OF ENGINEERING,C41,DIPLOMA IN ENGINEERING WITH BUSINESS,MALE,26
2020,S1,SCHOOL OF ENGINEERING,C42,COMMON ENGINEERING PROGRAMME,FEMALE,110
2020,S1,SCHOOL OF ENGINEERING,C42,COMMON ENGINEERING PROGRAMME,MALE,401
2020,S1,SCHOOL OF ENGINEERING,C50,DIPLOMA IN NANOTECHNOLOGY & MATERIALS SCIENCE,FEMALE,4
2020,S1,SCHOOL OF ENGINEERING,C50,DIPLOMA IN NANOTECHNOLOGY & MATERIALS SCIENCE,MALE,39
2020,S1,SCHOOL OF ENGINEERING,C51,DIPLOMA IN AERONAUTICAL & AEROSPACE TECHNOLOGY,FEMALE,5
2020,S1,SCHOOL OF ENGINEERING,C51,DIPLOMA IN AERONAUTICAL & AEROSPACE TECHNOLOGY,MALE,38
2020,S1,SCHOOL OF ENGINEERING,C52,DIPLOMA IN AEROSPACE SYSTEMS & MANAGEMENT,FEMALE,10
2020,S1,SCHOOL OF ENGINEERING,C52,DIPLOMA IN AEROSPACE SYSTEMS & MANAGEMENT,MALE,31
2020,S1,SCHOOL OF ENGINEERING,C62,DIPLOMA IN ADVANCED & DIGITAL MANUFACTURING,FEMALE,11
2020,S1,SCHOOL OF ENGINEERING,C62,DIPLOMA IN ADVANCED & DIGITAL MANUFACTURING,MALE,52
2020,S1,SCHOOL OF ENGINEERING,C71,DIPLOMA IN BIOMEDICAL ENGINEERING,FEMALE,14
2020,S1,SCHOOL OF ENGINEERING,C71,DIPLOMA IN BIOMEDICAL ENGINEERING,MALE,29
2020,S1,SCHOOL OF ENGINEERING,C75,DIPLOMA IN INFOCOMM & MEDIA ENGINEERING,FEMALE,49
2020,S1,SCHOOL OF ENGINEERING,C75,DIPLOMA IN INFOCOMM & MEDIA ENGINEERING,MALE,95
2020,S1,SCHOOL OF ENGINEERING,C87,DIPLOMA IN ROBOTICS & MECHATRONICS,FEMALE,7
2020,S1,SCHOOL OF ENGINEERING,C87,DIPLOMA IN ROBOTICS & MECHATRONICS,MALE,61
2020,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC & COMPUTER ENGINEERING,FEMALE,15
2020,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC & COMPUTER ENGINEERING,MALE,73
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL SCIENCES (SOCIAL WORK),FEMALE,32
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL SCIENCES (SOCIAL WORK),MALE,13
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,FEMALE,22
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,MALE,4
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,FEMALE,647
2020,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,MALE,158
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,FEMALE,38
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,MALE,57
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,FEMALE,32
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,MALE,105
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,FEMALE,14
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,MALE,24
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,FEMALE,8
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,MALE,51
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,FEMALE,18
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,MALE,45
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,FEMALE,28
2020,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,MALE,77
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C33,DIPLOMA IN ANIMATION & VISUAL EFFECTS,FEMALE,78
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C33,DIPLOMA IN ANIMATION & VISUAL EFFECTS,MALE,43
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,FEMALE,35
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,MALE,15
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,FEMALE,52
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,MALE,19
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS DESIGN,FEMALE,33
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS DESIGN,MALE,17
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,FEMALE,11
2020,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,MALE,73
2021,S1,SCHOOL OF APPLIED SCIENCE,C45,DIPLOMA IN APPLIED CHEMISTRY,FEMALE,26
2021,S1,SCHOOL OF APPLIED SCIENCE,C45,DIPLOMA IN APPLIED CHEMISTRY,MALE,20
2021,S1,SCHOOL OF APPLIED SCIENCE,C49,DIPLOMA IN BIOLOGICS & PROCESS TECHNOLOGY,FEMALE,24
2021,S1,SCHOOL OF APPLIED SCIENCE,C49,DIPLOMA IN BIOLOGICS & PROCESS TECHNOLOGY,MALE,21
2021,S1,SCHOOL OF APPLIED SCIENCE,C65,DIPLOMA IN PHARMACEUTICAL SCIENCE,FEMALE,66
2021,S1,SCHOOL OF APPLIED SCIENCE,C65,DIPLOMA IN PHARMACEUTICAL SCIENCE,MALE,19
2021,S1,SCHOOL OF APPLIED SCIENCE,C69,DIPLOMA IN FOOD SCIENCE & NUTRITION,FEMALE,49
2021,S1,SCHOOL OF APPLIED SCIENCE,C69,DIPLOMA IN FOOD SCIENCE & NUTRITION,MALE,20
2021,S1,SCHOOL OF APPLIED SCIENCE,C73,DIPLOMA IN CHEMICAL & PHARMACEUTICAL TECHNOLOGY,FEMALE,63
2021,S1,SCHOOL OF APPLIED SCIENCE,C73,DIPLOMA IN CHEMICAL & PHARMACEUTICAL TECHNOLOGY,MALE,45
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C34,COMMON BUSINESS PROGRAMME,FEMALE,123
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C34,COMMON BUSINESS PROGRAMME,MALE,115
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C46,DIPLOMA IN FOOD & BEVERAGE BUSINESS,FEMALE,36
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C46,DIPLOMA IN FOOD & BEVERAGE BUSINESS,MALE,27
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C67,DIPLOMA IN HOSPITALITY & TOURISM MANAGEMENT,FEMALE,40
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C67,DIPLOMA IN HOSPITALITY & TOURISM MANAGEMENT,MALE,18
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C81,DIPLOMA IN SPORT & WELLNESS MANAGEMENT,FEMALE,17
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C81,DIPLOMA IN SPORT & WELLNESS MANAGEMENT,MALE,31
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C93,DIPLOMA IN MASS MEDIA MANAGEMENT,FEMALE,37
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C93,DIPLOMA IN MASS MEDIA MANAGEMENT,MALE,12
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C94,DIPLOMA IN BUSINESS MANAGEMENT,FEMALE,166
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C94,DIPLOMA IN BUSINESS MANAGEMENT,MALE,113
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C96,DIPLOMA IN BANKING AND FINANCE,FEMALE,28
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C96,DIPLOMA IN BANKING AND FINANCE,MALE,35
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C98,DIPLOMA IN ACCOUNTANCY & FINANCE,FEMALE,47
2021,S1,SCHOOL OF BUSINESS MANAGEMENT,C98,DIPLOMA IN ACCOUNTANCY & FINANCE,MALE,22
2021,S1,SCHOOL OF DESIGN,C38,DIPLOMA IN ARCHITECTURE,FEMALE,22
2021,S1,SCHOOL OF DESIGN,C38,DIPLOMA IN ARCHITECTURE,MALE,28
2021,S1,SCHOOL OF DESIGN,C63,DIPLOMA IN VISUAL COMMUNICATION,FEMALE,56
2021,S1,SCHOOL OF DESIGN,C63,DIPLOMA IN VISUAL COMMUNICATION,MALE,7
2021,S1,SCHOOL OF DESIGN & MEDIA,C32,DIPLOMA IN EXPERIENTIAL PRODUCT & INTERIOR DESIGN,FEMALE,67
2021,S1,SCHOOL OF DESIGN & MEDIA,C32,DIPLOMA IN EXPERIENTIAL PRODUCT & INTERIOR DESIGN,MALE,37
2021,S1,SCHOOL OF ENGINEERING,C41,DIPLOMA IN ENGINEERING WITH BUSINESS,FEMALE,18
2021,S1,SCHOOL OF ENGINEERING,C41,DIPLOMA IN ENGINEERING WITH BUSINESS,MALE,24
2021,S1,SCHOOL OF ENGINEERING,C42,COMMON ENGINEERING PROGRAMME,FEMALE,116
2021,S1,SCHOOL OF ENGINEERING,C42,COMMON ENGINEERING PROGRAMME,MALE,386
2021,S1,SCHOOL OF ENGINEERING,C50,DIPLOMA IN NANOTECHNOLOGY & MATERIALS SCIENCE,FEMALE,11
2021,S1,SCHOOL OF ENGINEERING,C50,DIPLOMA IN NANOTECHNOLOGY & MATERIALS SCIENCE,MALE,28
2021,S1,SCHOOL OF ENGINEERING,C51,DIPLOMA IN AERONAUTICAL & AEROSPACE TECHNOLOGY,FEMALE,5
2021,S1,SCHOOL OF ENGINEERING,C51,DIPLOMA IN AERONAUTICAL & AEROSPACE TECHNOLOGY,MALE,34
2021,S1,SCHOOL OF ENGINEERING,C52,DIPLOMA IN AEROSPACE SYSTEMS & MANAGEMENT,FEMALE,7
2021,S1,SCHOOL OF ENGINEERING,C52,DIPLOMA IN AEROSPACE SYSTEMS & MANAGEMENT,MALE,31
2021,S1,SCHOOL OF ENGINEERING,C62,DIPLOMA IN ADVANCED & DIGITAL MANUFACTURING,FEMALE,11
2021,S1,SCHOOL OF ENGINEERING,C62,DIPLOMA IN ADVANCED & DIGITAL MANUFACTURING,MALE,50
2021,S1,SCHOOL OF ENGINEERING,C71,DIPLOMA IN BIOMEDICAL ENGINEERING,FEMALE,21
2021,S1,SCHOOL OF ENGINEERING,C71,DIPLOMA IN BIOMEDICAL ENGINEERING,MALE,20
2021,S1,SCHOOL OF ENGINEERING,C75,DIPLOMA IN INFOCOMM & MEDIA ENGINEERING,FEMALE,39
2021,S1,SCHOOL OF ENGINEERING,C75,DIPLOMA IN INFOCOMM & MEDIA ENGINEERING,MALE,96
2021,S1,SCHOOL OF ENGINEERING,C87,DIPLOMA IN ROBOTICS & MECHATRONICS,FEMALE,12
2021,S1,SCHOOL OF ENGINEERING,C87,DIPLOMA IN ROBOTICS & MECHATRONICS,MALE,53
2021,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC & COMPUTER ENGINEERING,FEMALE,10
2021,S1,SCHOOL OF ENGINEERING,C89,DIPLOMA IN ELECTRONIC & COMPUTER ENGINEERING,MALE,71
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL WORK,FEMALE,43
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C47,DIPLOMA IN SOCIAL WORK,MALE,4
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,FEMALE,23
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C72,DIPLOMA IN ORAL HEALTH THERAPY,MALE,1
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,FEMALE,604
2021,S1,SCHOOL OF HEALTH & SOCIAL SCIENCES,C97,DIPLOMA IN NURSING,MALE,188
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,FEMALE,34
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C35,DIPLOMA IN BUSINESS & FINANCIAL TECHNOLOGY,MALE,48
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,FEMALE,42
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C36,COMMON ICT PROGRAMME,MALE,104
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,FEMALE,23
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C43,DIPLOMA IN BUSINESS INTELLIGENCE & ANALYTICS,MALE,33
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,FEMALE,10
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C54,DIPLOMA IN CYBERSECURITY & DIGITAL FORENSICS,MALE,63
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,FEMALE,12
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C80,DIPLOMA IN INFOCOMM & SECURITY,MALE,51
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,FEMALE,20
2021,S1,SCHOOL OF INFORMATION TECHNOLOGY,C85,DIPLOMA IN INFORMATION TECHNOLOGY,MALE,78
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C33,DIPLOMA IN ANIMATION & VISUAL EFFECTS,FEMALE,75
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C33,DIPLOMA IN ANIMATION & VISUAL EFFECTS,MALE,39
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,FEMALE,29
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C59,DIPLOMA IN INTERACTION DESIGN,MALE,21
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,FEMALE,46
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C60,DIPLOMA IN DIGITAL GAME ART & DESIGN,MALE,19
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS DESIGN,FEMALE,33
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C66,DIPLOMA IN MOTION GRAPHICS DESIGN,MALE,16
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,FEMALE,12
2021,S1,SCHOOL OF INTERACTIVE & DIGITAL MEDIA,C70,DIPLOMA IN GAME DEVELOPMENT & TECHNOLOGY,MALE,72
